src_bytes,dst_bytes,logged_in,is_guest_login,is_host_login,dst_host_count,class
8,224,0,0,0,145,normal
1032,0,0,0,0,243,anomaly
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
341,281,1,0,0,255,normal
8,493,0,0,0,47,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1483,363,1,0,0,24,normal
46,128,0,0,0,255,normal
2426,2737,1,0,0,12,normal
36,0,0,0,0,98,normal
210,1425,1,0,0,65,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
170,13603,1,0,0,34,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
269,8921,1,0,0,104,normal
315,347,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,119,anomaly
216,7384,1,0,0,153,normal
0,0,0,0,0,28,normal
0,0,0,0,0,208,anomaly
235,12623,1,0,0,28,normal
667,332,1,0,0,122,normal
1160,333,1,0,0,89,normal
8,0,0,0,0,1,anomaly
1299,329,1,0,0,18,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
711,336,1,0,0,60,normal
1032,0,0,0,0,255,anomaly
8,0,0,0,0,3,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
147,0,0,0,0,255,normal
0,0,0,0,0,13,normal
0,0,0,0,0,255,anomaly
222,5834,1,0,0,255,normal
0,0,0,0,0,255,anomaly
198,1427,1,0,0,20,normal
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,93,anomaly
217,1035,1,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
252,2795,1,0,0,42,normal
200,940,1,0,0,198,normal
0,0,0,0,0,223,anomaly
243,663,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,2,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
209,2408,1,0,0,255,normal
215,11680,1,0,0,2,normal
0,0,0,0,0,255,anomaly
31,0,0,0,0,2,normal
338,275,1,0,0,13,normal
249,27998,1,0,0,6,normal
232,5745,1,0,0,71,normal
260,283,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,24,anomaly
2168,402,1,0,0,255,normal
373,0,1,0,0,42,normal
347,1417,1,0,0,255,normal
354,1875,1,0,0,247,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
305,2698,1,0,0,255,normal
0,0,0,0,0,78,anomaly
105,147,0,0,0,255,normal
221,602,1,0,0,255,normal
887,436,1,0,0,255,normal
695,328,1,0,0,255,normal
520,0,0,0,0,30,anomaly
495,0,1,0,0,1,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,118,anomaly
2760,370,1,0,0,1,normal
45,83,0,0,0,255,normal
756,332,1,0,0,75,normal
0,0,0,0,0,255,anomaly
218,6776,1,0,0,27,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
7196,0,1,0,0,111,normal
46,134,0,0,0,255,normal
12,0,1,0,0,79,normal
45,130,0,0,0,233,normal
43,71,0,0,0,255,normal
520,0,0,0,0,255,anomaly
206,12642,1,0,0,10,normal
1032,0,0,0,0,255,anomaly
2634,8611,1,0,0,11,normal
334,10686,0,0,0,255,normal
4539,0,1,0,0,141,normal
320,520,1,0,0,255,normal
30,0,0,0,0,255,normal
0,0,0,0,0,214,normal
281,759,1,0,0,113,normal
345,3938,1,0,0,255,normal
0,0,0,0,0,255,anomaly
223,408,1,0,0,64,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,53,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
204,260,1,0,0,35,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
676,23920,1,0,0,255,normal
209,3556,1,0,0,26,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
229,934,1,0,0,5,normal
0,0,0,0,0,255,anomaly
516,4,0,0,0,148,normal
344,1247,1,0,0,209,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,137,anomaly
277,1224,1,0,0,1,normal
325,3941,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1277,328,1,0,0,54,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
219,183,1,0,0,68,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,21,anomaly
41,71,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
326,420,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
334,0,1,0,0,1,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
229,301,1,0,0,255,normal
205,6622,1,0,0,81,normal
0,0,0,0,0,255,anomaly
319,583,1,0,0,28,normal
0,0,0,0,0,255,anomaly
304,1380,1,0,0,194,normal
9,317,0,0,0,41,normal
0,0,0,0,0,255,anomaly
356,1137,1,0,0,165,normal
0,0,0,0,0,255,anomaly
44,73,0,0,0,255,normal
0,0,0,0,0,255,anomaly
299,12471,1,0,0,255,normal
381709090,0,0,0,0,78,anomaly
6,123,1,0,0,115,anomaly
0,15,0,0,0,130,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
366,4084,1,0,0,255,normal
0,0,0,0,0,18,normal
0,0,0,0,0,255,anomaly
2194619,0,1,0,0,23,normal
145,105,0,0,0,255,normal
146,105,0,0,0,255,normal
0,0,0,0,0,255,anomaly
45,45,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
236,357,1,0,0,58,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
258,11380,1,0,0,255,normal
0,0,0,0,0,255,anomaly
188,13450,1,0,0,40,normal
0,0,0,0,0,255,anomaly
1195,2449,1,1,0,116,anomaly
992,329,1,0,0,146,normal
0,0,0,0,0,255,anomaly
310,255,1,0,0,47,normal
2597,331,1,0,0,59,normal
0,0,0,0,0,255,anomaly
251,1981,1,0,0,223,normal
0,0,0,0,0,255,anomaly
748,0,0,0,0,143,normal
158,38643,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
229,682,1,0,0,253,normal
8,0,0,0,0,2,anomaly
10044,0,1,0,0,146,normal
123,234,1,0,0,114,normal
0,0,0,0,0,255,anomaly
276,108545,1,0,0,3,normal
0,0,0,0,0,36,anomaly
319,4143,1,0,0,15,normal
280,16574,1,0,0,9,normal
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
8,0,0,0,0,2,anomaly
2838,325,1,0,0,255,normal
463,12604,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
45,134,0,0,0,255,normal
8,0,0,0,0,1,anomaly
0,4,0,0,0,12,normal
0,0,0,0,0,255,anomaly
28,0,0,0,0,164,anomaly
0,0,0,0,0,255,anomaly
294,3808,1,0,0,6,normal
146,105,0,0,0,255,normal
31,91,0,0,0,8,normal
29,29,0,0,0,197,normal
0,0,0,0,0,255,anomaly
1131,326,1,0,0,9,normal
217,2887,1,0,0,255,normal
1329,330,1,0,0,110,normal
44,145,0,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
224,6874,1,0,0,3,normal
290,1704,1,0,0,20,normal
242,16819,1,0,0,128,normal
197,7204,1,0,0,32,normal
1032,0,0,0,0,255,anomaly
318,9696,1,0,0,255,normal
0,0,0,0,0,255,anomaly
234,2659,1,0,0,198,normal
1032,0,0,0,0,255,anomaly
1492,336,1,0,0,244,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,153,normal
303,6833,1,0,0,34,normal
262,3819,1,0,0,255,normal
0,0,0,0,0,255,anomaly
334,0,1,0,0,6,anomaly
258,12037,1,0,0,255,normal
215,0,0,0,0,99,anomaly
246,1600,1,0,0,138,normal
312,3222,1,0,0,255,normal
201,0,1,0,0,255,normal
222,2446,1,0,0,255,normal
290,2107,1,0,0,60,normal
11376,0,1,0,0,255,normal
0,0,0,0,0,255,anomaly
306,3222,1,0,0,255,normal
308,608,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
199,749,1,0,0,158,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
564,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
280,9544,1,0,0,169,normal
0,0,0,0,0,255,anomaly
186,15495,1,0,0,10,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
44,73,0,0,0,255,normal
197,380,1,0,0,201,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,3,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
14,41,0,0,0,55,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,3,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,116,anomaly
181,0,0,0,0,255,normal
105,147,0,0,0,64,normal
1,0,0,0,0,255,anomaly
289,2488,1,0,0,255,normal
45,45,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
1121,7999,1,0,0,29,normal
235,512,1,0,0,255,normal
0,0,0,0,0,255,anomaly
299,1129,1,0,0,6,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
520,0,0,0,0,191,anomaly
664,333,1,0,0,5,normal
1770,328,1,0,0,152,normal
42,42,0,0,0,255,normal
276,2924,1,0,0,88,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
299,1380,1,0,0,255,normal
0,0,0,0,0,181,normal
296,943,1,0,0,68,normal
0,0,0,0,0,255,anomaly
224,8621,1,0,0,14,normal
2376,329,1,0,0,149,normal
18,0,0,0,0,4,anomaly
210,566,1,0,0,15,normal
327,1695,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,245,anomaly
306,1319,1,0,0,218,normal
1211,282,1,0,0,20,normal
44,44,0,0,0,255,normal
0,0,0,0,0,255,anomaly
43,128,0,0,0,255,normal
0,0,0,0,0,255,anomaly
229,8015,1,0,0,243,normal
0,0,0,0,0,255,anomaly
307,321,1,0,0,255,normal
0,0,0,0,0,255,anomaly
228,24786,1,0,0,99,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
211,321,1,0,0,255,normal
259,275,1,0,0,164,normal
31,47,0,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
538,6471,1,0,0,255,normal
0,0,0,0,0,255,anomaly
520,0,0,0,0,247,anomaly
0,0,0,0,0,255,anomaly
748,0,1,0,0,186,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,35,anomaly
43,136,0,0,0,255,normal
283,337,1,0,0,2,normal
341,786,1,0,0,255,normal
8,0,0,0,0,1,anomaly
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,216,anomaly
0,0,0,0,0,255,anomaly
10389,0,0,0,0,103,normal
0,0,0,0,0,255,anomaly
45,45,0,0,0,255,normal
74,0,1,0,0,121,normal
43,68,0,0,0,255,normal
1243,366,1,0,0,163,normal
318,495,1,0,0,255,normal
2194619,0,1,0,0,10,normal
0,0,0,0,0,255,anomaly
78,44,0,0,0,255,normal
43,116,0,0,0,255,normal
1637,338,1,0,0,188,normal
213,900,1,0,0,130,normal
0,0,0,0,0,255,anomaly
1232,333,1,0,0,228,normal
266,499,1,0,0,12,normal
285,2531,1,0,0,255,normal
0,0,0,0,0,255,anomaly
286,1425,1,0,0,221,normal
30,0,0,0,0,41,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
223,3327,1,0,0,19,normal
200,1061,1,0,0,18,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1480,0,0,0,0,255,anomaly
45,140,0,0,0,209,normal
0,0,0,0,0,255,anomaly
28,0,0,0,0,255,anomaly
204,313,1,0,0,255,normal
0,0,0,0,0,255,anomaly
297,753,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
300,311,1,0,0,84,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,18,normal
30,0,1,0,0,5,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
105,146,0,0,0,255,normal
1,0,0,0,0,255,anomaly
244,263,1,0,0,255,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
771,374,1,0,0,112,normal
105,147,0,0,0,255,normal
0,0,0,0,0,255,anomaly
254,5918,1,0,0,255,normal
0,0,0,0,0,255,anomaly
330,13508,1,0,0,24,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,3,normal
0,0,0,0,0,255,anomaly
166,23376,1,0,0,1,normal
322,1408,1,0,0,6,normal
28,0,0,0,0,237,anomaly
30,0,0,0,0,48,normal
45,130,0,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,215,anomaly
215,0,0,0,0,185,anomaly
298,3571,1,0,0,169,normal
0,0,0,0,0,255,anomaly
252,273544,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,27,anomaly
4539,0,0,0,0,80,normal
197,18881,1,0,0,3,normal
0,0,0,0,0,140,anomaly
0,0,0,0,0,255,anomaly
259,1541,1,0,0,79,normal
1193,333,1,0,0,37,normal
46,117,0,0,0,255,normal
1016,332,1,0,0,13,normal
0,0,0,0,0,255,anomaly
237,5250,1,0,0,41,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
219,6721,1,0,0,45,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
45,72,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,205,anomaly
43,107,0,0,0,255,normal
0,0,0,0,0,255,anomaly
276,71903,1,0,0,24,normal
147,0,0,0,0,255,normal
172,15119,1,0,0,159,normal
42,42,0,0,0,255,normal
237,3891,1,0,0,255,normal
200,267,1,0,0,170,normal
360,1738,1,0,0,255,normal
347,807,1,0,0,255,normal
231,1225,1,0,0,176,normal
224,4114,1,0,0,208,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
201,2435,1,0,0,255,normal
43,71,0,0,0,255,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
226,3709,1,0,0,255,normal
704,2070,1,1,0,100,normal
186,14609,1,0,0,205,normal
44,672,0,0,0,165,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
30,0,0,0,0,19,normal
0,0,0,0,0,68,anomaly
0,0,0,0,0,255,anomaly
1231,2451,1,1,0,210,anomaly
285,263,1,0,0,255,normal
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
272,4841,1,0,0,193,normal
201,1148,1,0,0,15,normal
286,1476,1,0,0,12,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
370,274,1,0,0,243,normal
8,0,0,0,0,3,anomaly
8,0,0,0,0,146,normal
43,73,0,0,0,255,normal
1,0,0,0,0,255,anomaly
888,328,1,0,0,95,normal
268,656,1,0,0,1,normal
0,0,0,0,0,255,anomaly
46,77,0,0,0,255,normal
383,0,0,0,0,166,normal
520,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
257,1650,1,0,0,255,normal
160,584,1,0,0,200,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
210,10561,1,0,0,8,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,59,anomaly
292,263,1,0,0,255,normal
300,1444,1,0,0,31,normal
0,0,0,0,0,163,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
186,14515,1,0,0,32,normal
0,0,0,0,0,255,anomaly
334,479,1,0,0,255,normal
318,760,1,0,0,90,normal
305,928,1,0,0,66,normal
740,0,1,0,0,197,normal
204,269,1,0,0,146,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,46,normal
1218,2449,1,1,0,255,anomaly
286,7833,1,0,0,2,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
258,11758,1,0,0,132,normal
355,8377,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
276,365,1,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
54540,8314,1,0,0,175,anomaly
149,13592,1,0,0,1,normal
328,1831,1,0,0,4,normal
46,128,0,0,0,255,normal
28,0,0,0,0,89,anomaly
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,132,0,0,0,255,normal
1230,328,1,0,0,22,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
330,772,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
44,127,0,0,0,255,normal
0,0,0,0,0,255,anomaly
319,731,1,0,0,11,normal
0,0,0,0,0,255,anomaly
8325,0,1,0,0,128,normal
275,337,1,0,0,255,normal
1032,0,0,0,0,255,anomaly
223,923,1,0,0,205,normal
33,93,0,0,0,41,normal
323,2996,1,0,0,4,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
2278,0,1,0,0,58,normal
1788,9968,0,0,0,23,normal
0,0,0,0,0,255,anomaly
317,789,1,0,0,1,normal
332,1394,1,0,0,141,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
30,0,0,0,0,255,normal
201,7980,1,0,0,24,normal
28,0,0,0,0,255,anomaly
303,1380,1,0,0,122,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
366,2862,1,0,0,197,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
206,5015,1,0,0,7,normal
327,660,1,0,0,8,normal
105,0,0,0,0,255,normal
192,0,0,0,0,75,normal
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,80,anomaly
218,2839,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,4,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
205,4858,1,0,0,197,normal
0,0,0,0,0,255,anomaly
146,105,0,0,0,255,normal
215,4408,1,0,0,2,normal
314,2055,1,0,0,99,normal
45,131,0,0,0,255,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
303,29228,1,0,0,134,normal
520,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1684,330,1,0,0,27,normal
245,0,0,0,0,8,normal
30,0,0,0,0,31,normal
8325,0,0,0,0,87,normal
222,6662,1,0,0,147,normal
224,347,1,0,0,45,normal
850,325,1,0,0,178,normal
210,1863,1,0,0,255,normal
293,732,1,0,0,50,normal
0,0,0,0,0,255,anomaly
2194619,0,1,0,0,169,normal
214,266,1,0,0,12,normal
0,0,0,0,0,255,anomaly
227,1317,1,0,0,64,normal
0,0,0,0,0,255,anomaly
223,2358,1,0,0,128,normal
219,841,1,0,0,12,normal
8,0,0,0,0,4,anomaly
184,783,1,0,0,17,normal
0,0,0,0,0,2,normal
1214,0,1,0,0,208,normal
0,0,0,0,0,255,anomaly
64,0,0,0,0,77,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
210,1801,1,0,0,71,normal
221,7473,1,0,0,40,normal
301,1380,1,0,0,255,normal
0,0,0,0,0,126,normal
0,0,0,0,0,255,anomaly
43,81,0,0,0,255,normal
842,334,1,0,0,122,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
44,44,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
236,667,1,0,0,255,normal
54540,8314,1,0,0,197,anomaly
46,139,0,0,0,255,normal
1,0,0,0,0,255,anomaly
54540,8314,1,0,0,235,anomaly
0,0,0,0,0,255,anomaly
105,146,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,115,anomaly
0,0,0,0,0,255,anomaly
215,337,1,0,0,83,normal
293,296,1,0,0,216,normal
0,0,0,0,0,255,anomaly
250,2196,1,0,0,255,normal
296,1518,1,0,0,36,normal
0,0,0,0,0,255,anomaly
2056,0,1,0,0,21,normal
333,1326,1,0,0,255,normal
231,2507,1,0,0,255,normal
310,362,1,0,0,90,normal
0,0,0,0,0,255,anomaly
289,658,1,0,0,255,normal
242,2281,1,0,0,135,normal
0,0,0,0,0,255,anomaly
44,127,0,0,0,255,normal
0,0,0,0,0,255,anomaly
45,131,0,0,0,255,normal
0,0,0,0,0,255,anomaly
337,1669,1,0,0,255,normal
35,0,1,0,0,2,normal
226,1964,1,0,0,255,normal
0,15,0,0,0,227,normal
0,0,0,0,0,49,anomaly
373,0,1,0,0,255,normal
0,0,0,0,0,164,normal
185,4841,1,0,0,9,normal
0,0,0,0,0,255,anomaly
104,1608,1,0,0,13,normal
210,284,1,0,0,32,normal
8,0,0,0,0,2,anomaly
343,1063,1,1,0,97,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
43,125,0,0,0,255,normal
43,130,0,0,0,255,normal
213,632,1,0,0,40,normal
200,1660,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
246,2362,1,0,0,255,normal
255,493,1,0,0,255,normal
322,272,1,0,0,255,normal
0,0,0,0,0,255,anomaly
149,7542,1,0,0,158,normal
29,29,0,0,0,255,normal
0,0,0,0,0,255,anomaly
177,1531,1,0,0,255,normal
1110,331,1,0,0,78,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,153,anomaly
300,1146,1,0,0,108,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
326,276,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
325,788,1,0,0,255,normal
3731,328,1,0,0,255,normal
227,2507,1,0,0,255,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
212,882,1,0,0,255,normal
214,1367,1,0,0,106,normal
0,0,0,0,0,255,anomaly
1452,322,1,0,0,142,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,200,anomaly
0,0,0,0,0,255,anomaly
225,6991,1,0,0,57,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,95,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,7,normal
46,127,0,0,0,255,normal
208,5604,1,0,0,67,normal
162,19994,1,0,0,14,normal
233,6329,1,0,0,255,normal
105,146,0,0,0,255,normal
18,0,0,0,0,3,anomaly
303,15021,1,0,0,85,normal
230,1380,1,0,0,255,normal
1013,328,1,0,0,203,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
234,927,1,0,0,3,normal
0,0,0,0,0,255,anomaly
109,408,1,0,0,255,normal
796,377,1,0,0,31,normal
223,8584,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
337,7189,1,0,0,10,normal
319,2344,1,0,0,149,normal
0,0,0,0,0,27,anomaly
0,0,0,0,0,255,anomaly
326,1511,1,0,0,251,normal
338,392,1,0,0,255,normal
312,2288,1,0,0,44,normal
239,8784,1,0,0,6,normal
35,0,0,0,0,238,normal
0,0,0,0,0,255,anomaly
324,185,1,0,0,4,normal
0,0,0,0,0,61,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
185,4841,1,0,0,176,normal
312,3966,1,0,0,152,normal
0,0,0,0,0,38,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
45,133,0,0,0,255,normal
313,2698,1,0,0,255,normal
8766,0,1,0,0,10,normal
192,758,1,0,0,122,normal
147,105,0,0,0,255,normal
10272,0,0,0,0,239,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,14,normal
255,36500,1,0,0,255,normal
241,1556,1,0,0,34,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
221,1481,1,0,0,255,normal
91,0,0,0,0,132,normal
333,3679,1,0,0,190,normal
28,0,0,0,0,245,anomaly
315,2777,1,0,0,38,normal
222,238,1,0,0,79,normal
277,11830,1,0,0,4,normal
44,110,0,0,0,148,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
102,1442,0,0,0,28,normal
2194619,0,0,0,0,10,normal
203,331,1,0,0,255,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
2053,360,1,0,0,142,normal
2004,332,1,0,0,114,normal
0,0,0,0,0,1,normal
14189,0,1,0,0,177,normal
103,2853,1,0,0,90,normal
952,325,1,0,0,187,normal
215,0,0,0,0,155,anomaly
206,955,1,0,0,164,normal
48,486,1,0,0,255,normal
0,0,0,0,0,255,anomaly
10073,0,0,0,0,244,normal
232,5309,1,0,0,23,normal
787,388,1,0,0,255,normal
1714,376,1,0,0,115,normal
44,73,0,0,0,255,normal
297,1423,1,0,0,22,normal
1032,0,0,0,0,128,anomaly
789,327,1,0,0,190,normal
0,0,0,0,0,255,anomaly
